accuracy_source_val,accuracy_target_val,accuracy_source_mmd,accuracy_target_mmd,accuracy_source_ce,accuracy_target_ce
50.23496240601504,49.74154135338346,49.404761904761905,49.13063909774436,50.367414664981034,52.12547408343869
50.47775689223057,49.3890977443609,49.56140350877193,51.488095238095234,51.46965865992414,49.0320796460177
49.81986215538847,49.65538847117794,50.08615288220551,50.516917293233085,51.66719342604298,49.786662452591656
49.45958646616541,50.12531328320802,50.15664160401003,48.668546365914786,49.0320796460177,50.27654867256637
49.17763157894737,50.06265664160401,50.01566416040101,48.950501253132835,51.03113147914033,50.31210493046776
49.76503759398496,50.06265664160401,50.28195488721804,50.90852130325814,48.664664981036665,49.75900758533502
50.23496240601504,49.74154135338346,50.17230576441103,48.04197994987469,48.700221238938056,51.1891592920354
49.62406015037594,50.90068922305765,48.99749373433583,50.09398496240601,49.28887484197219,49.6602402022756
49.960839598997495,50.25845864661654,48.50407268170426,48.78602756892231,48.89380530973451,50.58075221238938
49.76503759398496,50.25845864661654,49.72587719298246,52.76472431077694,49.51011378002528,48.20243362831859
50.82236842105263,49.34993734335839,50.14880952380952,48.25344611528822,49.38369152970923,48.56589759797724
49.84335839598997,49.93734335839599,50.14880952380952,48.64505012531329,49.62863463969659,49.39554361567636
49.960839598997495,50.06265664160401,48.864348370927324,51.91102756892231,50.63606194690266,50.316055625790135
49.76503759398496,50.65006265664161,49.65538847117794,51.55075187969925,49.80641592920354,48.61725663716814
50.68139097744361,49.71021303258145,48.206453634085214,51.777882205513784,49.43109987357774,49.42714917825537
49.960839598997495,50.45426065162908,49.85119047619048,51.35494987468671,49.3204804045512,49.98419721871049
50.15664160401003,50.25845864661654,49.85119047619048,51.94235588972431,51.133849557522126,48.798988621997474
49.84335839598997,49.34993734335839,50.54041353383459,49.036654135338345,50.56890012642226,50.525442477876105
49.960839598997495,50.25845864661654,49.85119047619048,51.8640350877193,50.43457648546144,49.762958280657394
50.039160401002505,49.74154135338346,50.34461152882206,48.25344611528822,49.57727560050569,49.81431731984829
49.45175438596491,49.15413533834587,50.14880952380952,48.05764411027569,49.08738938053097,48.972819216182046
49.569235588972425,50.45426065162908,49.85119047619048,51.55075187969925,48.97676991150443,51.355088495575224
49.76503759398496,50.65006265664161,49.85119047619048,51.74655388471178,49.06763590391909,50.05926042983565
49.569235588972425,50.25845864661654,49.65538847117794,51.74655388471178,49.84987357774969,50.9007585335019
49.569235588972425,50.65006265664161,49.85119047619048,51.74655388471178,49.32838179519596,50.08296460176991
50.23496240601504,49.34993734335839,48.44141604010025,48.88784461152882,51.046934260429836,49.06763590391909
49.569235588972425,50.06265664160401,49.85119047619048,51.74655388471178,50.48988621997472,49.261219974715544
50.15664160401003,50.45426065162908,50.04699248120301,51.35494987468671,51.52101769911504,49.11504424778761
49.76503759398496,50.45426065162908,49.85119047619048,51.35494987468671,50.26864728192162,50.367414664981034
49.84335839598997,49.34993734335839,48.864348370927324,50.140977443609025,49.802465233881165,49.30862831858407
49.76503759398496,50.45426065162908,50.04699248120301,51.55075187969925,50.35951327433628,50.82569532237674
50.039160401002505,49.34993734335839,49.05231829573935,50.20363408521303,50.9007585335019,50.42667509481669
49.960839598997495,50.84586466165413,50.04699248120301,51.35494987468671,50.77433628318584,48.988621997471554
50.430764411027575,49.74154135338346,50.48558897243108,47.814849624060145,49.885429835651074,50.18568268015171
49.569235588972425,50.45426065162908,49.27161654135338,49.9921679197995,50.78223767383059,49.0992414664981
49.960839598997495,50.25845864661654,49.81986215538847,50.75971177944862,50.37926675094817,48.988621997471554
49.569235588972425,50.45426065162908,50.04699248120301,51.159147869674186,49.44295195954488,51.611883691529705
49.960839598997495,50.45426065162908,49.85119047619048,51.55075187969925,50.08296460176991,49.45875474083439
50.430764411027575,49.54573934837092,49.78853383458647,52.32612781954887,49.41924778761062,51.27212389380531
50.54824561403509,50.25845864661654,49.65538847117794,50.963345864661655,49.21381163084703,49.53381795195954
49.76503759398496,50.06265664160401,49.65538847117794,51.74655388471178,49.34023388116309,49.86172566371681
50.15664160401003,50.45426065162908,49.65538847117794,51.55075187969925,49.98024652338811,48.71997471554994
50.23496240601504,49.74154135338346,49.75720551378446,48.44924812030075,48.66071428571429,50.837547408343866
49.569235588972425,50.45426065162908,49.65538847117794,51.94235588972431,50.09086599241466,51.89633375474084
50.15664160401003,50.25845864661654,50.24279448621554,51.55075187969925,50.2884007585335,49.64838811630847
49.46741854636592,49.43609022556391,49.490914786967416,51.05733082706767,49.79851453855879,51.682996207332494
49.57706766917293,49.43609022556391,48.91917293233083,51.2687969924812,50.233091024020226,49.91703539823009
49.64755639097744,49.93734335839599,49.43609022556391,51.03383458646617,50.821744627054365,48.56984829329962
50.23496240601504,49.93734335839599,49.95300751879699,49.036654135338345,50.098767383059425,47.921934260429836
50.15664160401003,50.25845864661654,49.65538847117794,51.55075187969925,49.96444374209861,49.356036662452595
