accuracy_source_val,accuracy_target_val,accuracy_source_mmd,accuracy_target_mmd,accuracy_source_ce,accuracy_target_ce
51.08173076923077,46.737637362637365,55.11675824175824,55.159684065934066,64.53914141414141,46.03956228956229
62.182348901098905,57.04842032967033,65.14423076923076,54.14663461538462,71.44991582491582,60.359848484848484
70.49278846153847,60.51682692307692,64.41449175824177,60.894574175824175,76.49621212121212,62.678872053872055
75.35199175824175,62.25103021978022,73.5576923076923,50.18887362637362,73.78998316498316,48.04503367003367
73.1713598901099,41.16586538461538,72.29567307692308,48.36023351648352,75.5513468013468,48.11658249158249
72.72493131868131,41.83550824175824,72.50171703296704,53.54567307692308,75.18518518518519,56.397306397306394
76.57967032967032,54.06078296703297,76.01304945054946,54.43853021978022,76.03114478114477,49.71380471380471
76.35645604395604,51.090315934065934,74.57074175824175,53.588598901098905,77.10648148148148,54.44023569023569
78.07348901098901,54.884958791208796,76.02163461538461,51.253434065934066,72.12752525252525,50.60185185185185
75.9529532967033,50.18887362637362,75.0,55.21119505494505,70.39141414141415,47.18223905723906
71.48866758241759,44.78880494505495,74.13289835164835,54.26682692307692,76.10900673400674,55.51978114478115
77.24931318681318,57.10851648351648,77.79876373626374,52.146291208791204,78.39856902356902,49.6506734006734
79.74759615384616,50.128777472527474,79.1981456043956,52.32657967032967,78.44907407407408,50.76178451178451
79.86778846153847,52.42101648351648,78.58001373626374,54.472870879120876,76.54882154882155,61.71296296296296
78.52850274725276,63.693337912087905,77.64423076923076,53.597184065934066,77.76725589225589,50.803872053872055
79.86778846153847,55.72630494505495,77.5154532967033,50.197458791208796,76.25420875420876,49.6969696969697
76.13324175824175,44.23076923076923,78.08207417582419,49.92273351648352,78.45538720538721,51.24789562289562
77.74725274725276,54.09512362637362,78.35679945054946,54.93646978021978,77.11700336700336,55.147306397306394
77.75583791208791,56.713598901098905,77.79876373626374,50.24896978021978,73.4743265993266,51.43308080808081
72.9481456043956,52.146291208791204,79.53296703296704,48.24862637362638,74.04882154882155,51.74873737373738
74.39903846153847,55.940934065934066,78.91483516483517,49.57932692307692,81.30050505050504,51.25210437710438
83.09581043956044,52.86744505494505,80.42582417582419,46.462912087912095,82.56523569023568,52.79671717171717
83.87706043956044,53.932005494505496,78.52850274725276,48.86675824175824,80.78914141414141,53.26178451178451
83.37053571428571,57.057005494505496,75.67822802197803,52.18921703296703,78.78998316498316,55.55555555555556
79.41277472527473,53.768887362637365,75.75549450549451,56.722184065934066,76.90446127946129,52.99873737373738
75.62671703296704,47.02953296703297,77.97046703296704,56.60199175824176,78.62584175084176,54.600168350168346
77.6871565934066,53.150755494505496,78.4684065934066,55.159684065934066,77.03914141414141,53.897306397306394
77.73866758241759,54.378434065934066,79.63598901098901,51.013049450549445,75.7260101010101,50.88594276094276
79.03502747252746,53.871909340659336,79.64457417582419,51.4165521978022,78.42382154882155,48.75210437710438
75.24038461538461,48.86675824175824,80.80357142857143,50.643887362637365,81.07323232323232,48.236531986531986
82.9326923076923,50.652472527472526,82.3746565934066,45.681662087912095,84.49284511784512,46.919191919191924
87.0106456043956,44.77163461538462,80.15109890109889,48.231456043956044,79.9726430976431,53.350168350168346
80.59752747252746,57.04842032967033,71.78914835164835,52.42960164835165,73.2070707070707,55.91750841750842
75.73832417582419,47.74210164835165,74.94848901098901,57.73523351648352,74.02777777777779,48.14393939393939
74.84546703296704,43.50103021978022,76.51957417582419,50.36057692307692,77.15277777777777,49.1813973063973
77.79876373626374,47.11538461538462,79.26682692307692,46.96085164835165,76.66666666666667,53.44276094276094
75.06868131868133,56.16414835164835,75.40350274725276,53.37396978021978,72.53998316498316,49.93055555555556
74.63942307692308,44.00755494505495,76.45947802197803,55.099587912087905,73.9604377104377,50.17255892255893
75.12877747252746,51.65693681318681,77.59271978021978,47.23557692307692,76.18686868686868,52.42424242424243
78.2967032967033,55.872252747252745,79.20673076923076,50.69539835164835,77.48316498316498,50.54082491582492
79.57589285714286,47.13255494505495,78.08207417582419,52.541208791208796,77.34848484848486,56.57828282828283
79.75618131868133,57.615041208791204,79.58447802197803,52.661401098901095,74.19823232323232,45.62710437710438
72.39010989010988,40.496222527472526,74.89697802197803,49.3646978021978,75.10732323232322,53.21127946127946
76.23626373626374,54.550137362637365,75.45501373626374,53.31387362637362,71.1763468013468,53.985690235690235
72.55322802197801,53.150755494505496,73.17994505494505,53.880494505494504,69.5223063973064,51.36574074074074
70.03777472527473,50.746909340659336,76.17616758241759,51.64835164835165,74.69907407407408,50.01262626262626
75.52369505494505,45.79326923076923,75.80700549450549,51.47664835164835,76.86868686868686,53.87626262626262
76.30494505494505,55.94951923076923,75.24038461538461,55.503090659340664,74.2550505050505,53.31439393939394
76.7342032967033,56.284340659340664,77.40384615384616,52.214972527472526,77.87037037037037,58.43223905723906
76.92307692307692,60.17342032967033,77.30082417582419,53.03056318681319,78.34595959595958,52.2243265993266
