accuracy_source_val,accuracy_target_val,accuracy_source_mmd,accuracy_target_mmd,accuracy_source_ce,accuracy_target_ce
47.61904761904761,49.92559523809524,73.10267857142857,56.95684523809524,84.10984848484848,57.916666666666664
87.64880952380952,61.049107142857146,87.46279761904762,58.59375,89.82954545454545,58.06818181818182
93.67559523809523,58.66815476190476,88.54166666666666,55.05952380952381,94.46969696969697,56.43939393939394
95.23809523809523,54.985119047619044,94.49404761904762,59.375,94.46969696969697,60.58712121212121
96.09375,58.742559523809526,95.12648809523809,58.92857142857143,96.64772727272727,52.234848484848484
97.35863095238095,52.157738095238095,95.79613095238095,54.35267857142857,96.98863636363636,52.44318181818182
97.54464285714286,50.967261904761905,97.65625,51.711309523809526,97.95454545454545,48.46590909090909
97.80505952380952,49.18154761904761,96.94940476190477,52.08333333333333,98.35227272727273,50.416666666666664
98.54910714285714,48.47470238095239,96.65178571428571,55.02232142857143,98.06818181818181,53.16287878787879
98.4375,50.37202380952381,97.20982142857143,52.86458333333333,98.06818181818181,50.07575757575757
98.21428571428571,49.55357142857143,97.76785714285714,52.976190476190474,97.40530303030303,47.291666666666664
98.32589285714286,50.0,95.64732142857143,50.669642857142854,95.70075757575758,49.0719696969697
97.54464285714286,51.860119047619044,97.24702380952381,58.55654761904761,97.61363636363636,51.26893939393939
97.91666666666666,51.785714285714285,97.80505952380952,55.654761904761905,98.63636363636364,49.77272727272727
98.36309523809523,52.194940476190474,97.32142857142857,53.05059523809524,98.18181818181819,50.11363636363637
98.36309523809523,50.44642857142857,97.02380952380952,51.22767857142857,97.72727272727273,46.780303030303024
98.25148809523809,46.577380952380956,96.98660714285714,51.19047619047619,98.01136363636364,48.88257575757576
97.95386904761905,50.26041666666667,96.54017857142857,51.63690476190476,97.87878787878788,48.25757575757576
97.76785714285714,47.28422619047619,96.46577380952381,49.032738095238095,98.52272727272727,48.598484848484844
98.88392857142857,47.879464285714285,97.76785714285714,47.805059523809526,98.57954545454545,46.43939393939394
98.69791666666666,45.796130952380956,98.21428571428571,49.21875,98.86363636363636,46.38257575757576
99.10714285714286,45.72172619047619,98.88392857142857,48.51190476190476,98.7310606060606,48.76893939393939
98.66071428571429,48.139880952380956,98.10267857142857,49.92559523809524,98.57954545454545,49.56439393939394
98.66071428571429,49.330357142857146,98.77232142857143,48.95833333333333,99.24242424242424,48.93939393939394
99.21875,48.95833333333333,99.21875,47.73065476190476,99.20454545454545,50.530303030303024
99.10714285714286,47.842261904761905,96.57738095238095,48.69791666666667,96.51515151515152,51.47727272727273
96.98660714285714,52.827380952380956,96.54017857142857,51.82291666666667,98.29545454545455,47.8219696969697
98.32589285714286,47.58184523809524,98.54910714285714,46.986607142857146,98.48484848484848,45.890151515151516
98.54910714285714,48.17708333333333,97.87946428571429,46.986607142857146,98.44696969696969,48.958333333333336
98.99553571428571,48.51190476190476,98.99553571428571,51.52529761904761,98.86363636363636,52.234848484848484
98.99553571428571,52.492559523809526,98.32589285714286,48.77232142857143,98.29545454545455,49.6969696969697
99.10714285714286,49.14434523809524,98.66071428571429,49.18154761904761,98.35227272727273,49.015151515151516
98.80952380952381,48.84672619047619,98.99553571428571,47.953869047619044,98.97727272727273,45.28409090909091
99.55357142857143,47.061011904761905,98.02827380952381,50.40922619047619,99.14772727272727,48.63636363636363
99.21875,49.107142857142854,96.65178571428571,50.632440476190474,98.80681818181819,48.88257575757576
98.4375,46.05654761904761,99.14434523809523,49.55357142857143,98.86363636363636,48.29545454545455
98.80952380952381,47.953869047619044,99.44196428571429,51.15327380952381,99.48863636363636,48.030303030303024
98.99553571428571,47.20982142857143,98.99553571428571,50.0,99.0909090909091,48.61742424242424
99.55357142857143,49.702380952380956,98.88392857142857,50.40922619047619,98.86363636363636,48.71212121212121
99.10714285714286,49.888392857142854,99.44196428571429,45.163690476190474,99.54545454545455,45.34090909090909
99.44196428571429,44.19642857142857,99.33035714285714,48.921130952380956,99.375,47.5
99.77678571428571,47.953869047619044,99.33035714285714,47.061011904761905,99.0340909090909,49.48863636363637
99.14434523809523,48.69791666666667,98.99553571428571,48.51190476190476,99.48863636363636,46.98863636363637
99.21875,47.91666666666667,99.44196428571429,46.986607142857146,99.31818181818181,45.90909090909091
99.10714285714286,45.34970238095239,98.99553571428571,49.25595238095239,99.43181818181819,50.530303030303024
99.33035714285714,50.483630952380956,99.44196428571429,49.59077380952381,98.23863636363636,47.93560606060606
99.33035714285714,47.32142857142857,99.33035714285714,45.982142857142854,98.75,47.51893939393939
99.10714285714286,47.842261904761905,98.66071428571429,47.65625,99.375,44.280303030303024
99.55357142857143,43.78720238095239,99.33035714285714,45.83333333333333,99.26136363636364,48.88257575757576
98.99553571428571,49.25595238095239,99.33035714285714,48.325892857142854,99.48863636363636,47.99242424242424
99.88839285714286,47.544642857142854,99.66517857142857,47.61904761904761,99.75378787878788,46.32575757575757
99.33035714285714,45.014880952380956,99.21875,46.16815476190476,99.60227272727273,48.82575757575757
99.88839285714286,48.549107142857146,99.33035714285714,49.18154761904761,99.43181818181819,51.23106060606061
99.77678571428571,51.711309523809526,97.28422619047619,49.367559523809526,97.89772727272727,50.64393939393939
97.39583333333334,49.96279761904761,96.35416666666666,48.36309523809524,98.61742424242424,46.64772727272727
98.88392857142857,47.507440476190474,97.99107142857143,45.72172619047619,98.80681818181819,46.723484848484844
99.66517857142857,47.58184523809524,99.10714285714286,46.875,99.0909090909091,45.43560606060606
99.21875,46.42857142857143,99.14434523809523,45.68452380952381,99.0340909090909,44.905303030303024
99.66517857142857,45.163690476190474,99.44196428571429,48.95833333333333,99.14772727272727,46.64772727272727
99.77678571428571,46.577380952380956,99.66517857142857,47.172619047619044,99.31818181818181,45.625
99.88839285714286,46.61458333333333,99.55357142857143,45.163690476190474,99.54545454545455,46.36363636363637
99.88839285714286,45.982142857142854,99.44196428571429,45.05208333333333,99.54545454545455,46.666666666666664
100.0,47.13541666666667,99.66517857142857,47.023809523809526,99.60227272727273,43.541666666666664
99.88839285714286,45.75892857142857,99.55357142857143,46.01934523809524,99.26136363636364,51.76136363636363
99.66517857142857,52.30654761904761,99.44196428571429,45.3125,99.26136363636364,45.45454545454545
99.33035714285714,46.875,99.55357142857143,46.316964285714285,99.6590909090909,45.39772727272727
99.88839285714286,47.470238095238095,99.21875,47.544642857142854,99.31818181818181,49.905303030303024
99.44196428571429,50.40922619047619,99.55357142857143,48.660714285714285,99.54545454545455,50.151515151515156
99.77678571428571,50.40922619047619,98.88392857142857,46.763392857142854,99.14772727272727,45.64393939393939
99.21875,44.717261904761905,99.66517857142857,46.986607142857146,99.60227272727273,44.54545454545455
99.55357142857143,45.23809523809524,99.77678571428571,46.46577380952381,99.77272727272727,45.73863636363637
99.88839285714286,46.688988095238095,99.70238095238095,43.936011904761905,99.54545454545455,45.05681818181818
99.66517857142857,46.42857142857143,99.33035714285714,47.61904761904761,99.48863636363636,50.66287878787879
99.66517857142857,49.66517857142857,98.99553571428571,46.35416666666667,98.63636363636364,46.26893939393939
98.66071428571429,46.205357142857146,99.33035714285714,46.54017857142857,99.43181818181819,46.13636363636363
99.44196428571429,46.54017857142857,99.21875,44.382440476190474,99.0909090909091,44.96212121212121
98.54910714285714,45.089285714285715,99.55357142857143,47.470238095238095,98.78787878787878,46.00378787878788
99.14434523809523,47.73065476190476,99.21875,46.83779761904761,98.95833333333333,47.31060606060606
99.44196428571429,48.10267857142857,100.0,48.77232142857143,99.43181818181819,48.4280303030303
99.66517857142857,48.288690476190474,99.55357142857143,47.39583333333333,99.46969696969697,49.50757575757576
