running_acc_source_val,running_acc_target_val,running_source_ce_loss_val,running_target_ce_loss_val,running_mmd_loss_val,running_acc_source_mmd,running_acc_target_mmd,running_source_ce_loss_mmd,running_target_ce_loss_mmd,running_mmd_loss_mmd,running_acc_source_ce,running_acc_target_ce,running_source_ce_loss_ce,running_target_ce_loss_ce,running_mmd_loss_ce
48.755151098901095,53.42548076923077,0.704629014645304,0.6925972785268512,2.2689378015781714e-05,50.42067307692308,49.99141483516484,0.7259665046419416,0.7259735933371952,0.026342913042753935,49.82744107744107,49.98737373737374,0.6989537304097956,0.6991794131018899,0.024596964940428734
48.849587912087905,50.583791208791204,0.694095675434385,0.692846709064075,0.02540984157738941,49.8540521978022,51.347870879120876,0.6958562391144889,0.6945602829967227,0.028896340634673834,50.86489898989899,50.07996632996633,0.694109798561443,0.6941048828038302,0.025834463909268378
50.42067307692308,46.96085164835165,0.6931545521531787,0.6941098081214088,0.027964648258473192,46.643200549450555,50.738324175824175,0.6960449282612119,0.6928375256913049,0.03183304139279893,48.85521885521885,50.55976430976431,0.6943320231004195,0.6943182284181768,0.031903895193880254
49.75961538461538,48.24862637362638,0.693065345287323,0.6934056750365666,0.030876730901322195,50.643887362637365,51.699862637362635,0.6935147302491325,0.6926260569265911,0.03525368989046131,49.419191919191924,52.3063973063973,0.6940493421121077,0.6927163221619346,0.029129360345276918
50.59237637362638,46.57451923076923,0.6929994757686343,0.6953825865473066,0.03193360121388521,50.70398351648352,52.10336538461538,0.6929137089422771,0.6930205736841474,0.032717073136674504,50.726010101010104,51.23737373737374,0.6935623699968512,0.6929221933538263,0.0295100097629157
48.755151098901095,53.262362637362635,0.6941132907356534,0.6918239040034158,0.03183904190414718,48.806662087912095,47.081043956043956,0.6935466719525201,0.6943860330751964,0.030970238548304354,49.341329966329965,49.966329966329965,0.693810579993508,0.6940624952316284,0.028302340988408437
49.40762362637362,53.262362637362635,0.6939612967627389,0.6916711245264325,0.030111885430025204,49.45913461538462,47.89663461538462,0.6937281787395477,0.6945996156760624,0.029626642021217515,50.22937710437711,50.60185185185185,0.6940669135613875,0.6928511435335333,0.02448432431979613
49.244505494505496,52.93612637362638,0.694715963942664,0.6915603194917951,0.02699240669608116,48.480425824175825,47.081043956043956,0.6951998834099088,0.6963842532464436,0.02711313370881336,50.122053872053876,49.71380471380471,0.6949403795329008,0.6941963575103066,0.021987906470894814
48.91826923076923,53.262362637362635,0.6993669675929206,0.691464404974665,0.0238789393832641,49.356112637362635,47.46737637362638,0.6954776176384517,0.6978821903467178,0.022927359278712953,52.05808080808081,50.95328282828283,0.6938203584064137,0.6958094109188426,0.025232636759226972
50.918612637362635,46.737637362637365,0.6946195853607995,0.6997162869998387,0.025403708818235567,51.14182692307692,50.583791208791204,0.695350489446095,0.6968529011522021,0.03356337414256164,50.839646464646464,50.62289562289562,0.69523968371478,0.6949797576124018,0.025788474353876982
51.08173076923077,46.411401098901095,0.6968443138258797,0.7060761962618146,0.029559717314051732,49.13289835164835,50.6353021978022,0.696977511048317,0.6945510144744601,0.02529264081801687,49.301346801346796,52.35900673400673,0.698054068738764,0.6946349945935336,0.024432466382330115
50.918612637362635,46.57451923076923,0.696780937058585,0.7049364277294704,0.024184249141918763,49.527815934065934,51.759958791208796,0.6969937554427555,0.6923443483454841,0.029058022225009545,49.19191919191919,53.23021885521885,0.6961224740201777,0.6937964883717623,0.025956241447817194
51.03021978021978,46.68612637362638,0.6945306424583707,0.7024517016751426,0.027941780098314797,51.81146978021978,52.575549450549445,0.698582627943584,0.6960900064025607,0.030276412942579815,49.65698653198653,51.03114478114478,0.6955552989786321,0.694115814295682,0.025472311980345032
51.244848901098905,46.900755494505496,0.6933680836643491,0.6988404265471867,0.024996520884867226,51.356456043956044,51.940247252747255,0.6942229590245655,0.6914562072072711,0.024084856068449362,49.89478114478115,49.9452861952862,0.6943581060929732,0.6944400494748896,0.020033106004649942
49.244505494505496,53.099244505494504,0.6936508417129517,0.6920905198369708,0.021766306632863625,48.806662087912095,47.57039835164835,0.693855562380382,0.6943602540663311,0.024708959540086135,48.602693602693606,50.534511784511785,0.6939227364280007,0.6938093705610795,0.02487700805068016
50.824175824175825,46.18818681318681,0.6931351338114057,0.6937080132109779,0.02641552347423775,50.68681318681319,50.489354395604394,0.6933183733906064,0.6932142462049212,0.028682497396532978,47.72937710437711,48.87626262626262,0.6945092775604942,0.6939643274654042,0.026884915442629293
50.918612637362635,47.06387362637362,0.692971470100539,0.6940460013491767,0.02710586679833276,51.193337912087905,52.42960164835165,0.693020162837846,0.6926163392407554,0.029202091840228865,48.851010101010104,49.909511784511785,0.6938560128211975,0.6933249939571727,0.02798633680424907
49.244505494505496,53.91483516483516,0.6931657386677605,0.6930446411882129,0.028543534222990274,48.480425824175825,47.57039835164835,0.6931862703391484,0.6932248089994703,0.02460513057719384,50.12626262626262,49.59385521885522,0.6940109643069181,0.6933291543613781,0.022861359776421026
49.57074175824176,53.099244505494504,0.6931967330830437,0.692878144127982,0.023465452383139303,49.29601648351648,47.081043956043956,0.6932225163493838,0.6933876339878354,0.024077991223228828,49.37289562289562,50.65446127946128,0.6935791925950484,0.6929699084975502,0.021568654172799805
48.91826923076923,53.588598901098905,0.6936513866697039,0.6921053592647824,0.023579002424542393,48.96978021978022,47.40728021978022,0.693651271717889,0.6940783347402301,0.020552731784326688,49.10353535353535,50.214646464646464,0.6936533451080322,0.6935000614686446,0.021016440405087038
49.57074175824176,53.262362637362635,0.6933127364942006,0.692462974361011,0.022357433568686247,48.806662087912095,47.40728021978022,0.6934673935174942,0.6936811272587095,0.021157425163047656,50.477693602693606,49.9452861952862,0.6939310453154824,0.6934189493005926,0.018077971176667647
