running_acc_source_val,running_acc_target_val,running_source_ce_loss_val,running_target_ce_loss_val,running_mmd_loss_val,running_acc_source_mmd,running_acc_target_mmd,running_source_ce_loss_mmd,running_target_ce_loss_mmd,running_mmd_loss_mmd,running_acc_source_ce,running_acc_target_ce,running_source_ce_loss_ce,running_target_ce_loss_ce,running_mmd_loss_ce
50.9837962962963,51.44675925925926,0.6940655686237194,0.6935317207265783,0.2527746950034742,59.72222222222222,57.8125,0.6540970316639653,0.6757012760197675,0.45481160393467657,84.0309633027523,66.77178899082568,0.3892450405096789,0.7706906732616075,0.5743929123112915
85.35879629629629,70.08101851851852,0.35982786891637025,0.814513894142928,0.6298974299872363,82.06018518518519,69.38657407407408,0.6027479498750634,1.4113116974907893,0.7400207502974404,93.03325688073394,73.48050458715596,0.1951894160155036,0.7825720180338676,0.7405574696326475
93.3449074074074,73.55324074074075,0.18114151529691838,0.7492537548144659,0.7520634013193624,86.92129629629629,70.48611111111111,0.36957304869537,1.0023897417165615,0.7274326897329755,91.14105504587155,73.30848623853211,0.24346708526851935,0.7165400968232286,0.714467509897477
92.47685185185185,74.07407407407408,0.20999204477778188,0.6696159508493211,0.7201945312597133,84.89583333333333,72.68518518518519,0.40377885117023077,1.0314017004436917,0.7242943219564579,91.39908256880734,72.04701834862385,0.23697140047309595,0.8623960633343513,0.7946503345572621
92.93981481481481,73.20601851851852,0.19950305808473517,0.7018456740511788,0.7905189025181311,86.3425925925926,70.25462962962963,0.3354495908651087,0.904060235729924,0.8712742748083891,92.2591743119266,73.53784403669725,0.2071211964165399,0.7802345838842042,0.8642226375571085
90.79861111111111,73.61111111111111,0.23565956384495454,0.7271099741812106,0.8872951048391836,85.01157407407408,69.44444444444444,0.3767068808277448,0.8306068855303305,0.8275806473361121,89.6788990825688,72.33371559633028,0.25252834519525186,0.6740011258409657,0.8181818450262787
90.85648148148148,73.66898148148148,0.2429897099457405,0.6382459860157084,0.8378375029122388,88.31018518518519,71.64351851851852,0.2707053751305298,0.7439887954129113,0.8004021799122846,88.50344036697248,72.27637614678899,0.27375432534502186,0.6807033086041792,0.7781755328178406
90.2199074074074,72.91666666666667,0.24933398804730839,0.6905295887479076,0.7868396959922932,86.57407407407408,71.70138888888889,0.3378511686567907,0.8220340118364051,0.8413808235415706,91.74311926605505,73.56651376146789,0.20947652204184358,0.809975547801464,0.8178517323568326
92.41898148148148,73.78472222222223,0.20564110577106476,0.7849520458667366,0.8111307367130562,88.59953703703704,71.64351851851852,0.309026479859043,0.9927229809540289,0.8408477383631247,90.2809633027523,72.67775229357798,0.24383908380335623,0.8584875385148809,0.7861475682039873
91.20370370370371,73.14814814814815,0.22277457377424947,0.7247075212222559,0.8091074885041626,87.55787037037037,72.04861111111111,0.29423711642071054,0.7717302237395887,0.7648378191170869,87.90137614678899,69.55275229357798,0.29194502587165305,0.8113483822127001,0.7914923948979159
88.07870370370371,71.81712962962963,0.2912793482343356,0.7754417232893132,0.7683597593395798,86.63194444444444,71.18055555555556,0.31676530258523095,0.8283569503713537,0.7885166075494554,92.4598623853211,73.99655963302752,0.2125701339009705,0.8210609827293168,0.8104980320011804
93.17129629629629,73.49537037037037,0.1991032905600689,0.8440741410961857,0.824740876754125,90.16203703703704,71.23842592592592,0.28186251664603196,0.9322236867414581,0.7922361581413834,83.85894495412845,70.67087155963303,0.3365929765165399,0.7412416718968557,0.8214669856456441
87.61574074074075,71.81712962962963,0.27969447730316055,0.6217588280086164,0.7922706184563814,88.25231481481481,71.75925925925925,0.2730493395140878,0.7531813151306577,0.8927105069160461,92.02981651376147,72.39105504587155,0.20612507330578403,0.8759492414260129,0.8685990550102444
92.76620370370371,73.32175925925925,0.19385252341076178,0.8426691586220706,0.8583741199087214,86.51620370370371,72.68518518518519,0.34690624427188327,1.0407229093489823,0.8769746775980349,90.79701834862385,70.69954128440367,0.235792661547114,0.9444230606249713,0.8141433246638796
91.89814814814815,72.2800925925926,0.21740814891678314,0.7722092949681811,0.8760548366440667,90.16203703703704,72.91666666666667,0.26553938068725447,0.7781365287524683,0.8777090156519854,88.01605504587155,70.3841743119266,0.27451382666279417,0.7955816155726757,0.8751103462429222
89.35185185185185,70.77546296296296,0.27384871603162203,0.7633099009593328,0.8168592419889238,89.93055555555556,73.4375,0.24452462661321517,0.7851043688478293,0.8284045159816742,92.31651376146789,70.2408256880734,0.20995122481376752,0.9862434188707159,0.8695559900835019
92.30324074074075,71.70138888888889,0.20375871948069996,0.9763761681539042,0.871498790052202,87.55787037037037,72.45370370370371,0.28433615603932627,0.932102855708864,0.8389523294236925,91.74311926605505,71.15825688073394,0.233692864349129,0.8637356230425178,0.8616174951605841
92.70833333333333,72.74305555555556,0.20137199504231965,0.7925609071497564,0.8606480768433323,88.31018518518519,72.04861111111111,0.2950609573335559,0.9608984650285156,0.8816757952725446,92.37385321100918,72.36238532110092,0.21334243218901508,0.9854106287890618,0.8805760932624886
92.93981481481481,73.32175925925925,0.19876329711189977,0.8374924880486948,0.8827933613900785,91.49305555555556,73.09027777777777,0.2246955511746583,0.8679438550715093,0.860567111659933,91.88646788990826,71.64564220183486,0.20670945692909967,0.9691485120068997,0.8430776612474284
92.53472222222223,73.0324074074074,0.19510880367899383,0.8185378577974107,0.8599570956495073,90.45138888888889,72.16435185185185,0.2431312950534953,0.8926019431264313,0.8472643825742934,91.54243119266054,72.4197247706422,0.22226105449259828,0.8680268454989162,0.8658368117218718
