accuracy_source_val,accuracy_target_val,accuracy_source_mmd,accuracy_target_mmd,accuracy_source_ce,accuracy_target_ce
50.697544642857146,51.03236607142857,56.724330357142854,49.497767857142854,63.002232142857146,50.34877232142857
62.416294642857146,50.948660714285715,63.783482142857146,50.9765625,67.41071428571429,51.52064732142857
69.08482142857143,51.283482142857146,67.10379464285714,51.395089285714285,68.95926339285714,53.41796875
70.28459821428571,55.580357142857146,69.36383928571429,52.1484375,68.63839285714286,53.878348214285715
70.03348214285714,52.120535714285715,70.1171875,54.129464285714285,71.40066964285714,56.58482142857143
72.90736607142857,59.23549107142857,72.71205357142857,53.348214285714285,71.09375,52.999441964285715
74.52566964285714,54.15736607142857,73.18638392857143,52.957589285714285,72.04241071428571,53.86439732142857
74.49776785714286,54.15736607142857,73.66071428571429,54.4921875,74.44196428571429,54.506138392857146
76.50669642857143,53.599330357142854,73.828125,53.125,74.66517857142857,54.366629464285715
76.5625,54.073660714285715,76.50669642857143,54.43638392857143,73.35379464285714,54.422433035714285
74.94419642857143,52.98549107142857,75.69754464285714,53.7109375,75.54408482142857,54.994419642857146
76.61830357142857,53.152901785714285,75.72544642857143,53.041294642857146,74.05133928571429,56.25
72.90736607142857,55.496651785714285,75.83705357142857,53.26450892857143,76.46484375,54.72935267857143
79.24107142857143,54.8828125,76.7578125,54.994419642857146,76.15792410714286,55.23158482142857
78.54352678571429,56.082589285714285,77.26004464285714,53.487723214285715,76.59040178571429,54.35267857142857
78.62723214285714,55.60825892857143,79.40848214285714,53.041294642857146,75.1953125,56.79408482142857
75.66964285714286,58.7890625,79.4921875,55.02232142857143,76.22767857142857,55.552455357142854
75.1953125,57.28236607142857,79.12946428571429,54.35267857142857,78.43191964285714,54.422433035714285
77.59486607142857,56.473214285714285,78.18080357142857,53.96205357142857,76.59040178571429,56.277901785714285
76.28348214285714,57.393973214285715,79.01785714285714,54.575892857142854,77.88783482142857,53.920200892857146
79.1015625,57.310267857142854,80.18973214285714,54.54799107142857,78.75279017857143,57.059151785714285
75.75334821428571,56.222098214285715,80.38504464285714,54.380580357142854,77.77622767857143,54.031808035714285
79.8828125,54.74330357142857,80.18973214285714,55.02232142857143,78.19475446428571,54.282924107142854
80.2734375,57.449776785714285,81.640625,54.659598214285715,78.04129464285714,54.799107142857146
80.71986607142857,54.854910714285715,82.19866071428571,54.715401785714285,79.14341517857143,55.6640625
78.48772321428571,56.97544642857143,83.28683035714286,54.4921875,78.04129464285714,55.454799107142854
78.90625,57.589285714285715,82.95200892857143,54.799107142857146,80.00837053571429,55.538504464285715
74.4140625,55.6640625,83.62165178571429,55.41294642857143,79.63169642857143,55.678013392857146
72.82366071428571,56.556919642857146,84.43080357142857,54.520089285714285,80.17578125,55.929129464285715
79.8828125,58.73325892857143,82.64508928571429,55.106026785714285,80.11997767857143,56.124441964285715
76.25558035714286,56.50111607142857,85.18415178571429,55.496651785714285,80.35714285714286,56.50111607142857
82.05915178571429,56.612723214285715,84.70982142857143,53.934151785714285,81.73828125,55.31529017857143
82.05915178571429,58.45424107142857,83.09151785714286,55.71986607142857,80.98493303571429,55.41294642857143
80.99888392857143,56.919642857142854,84.26339285714286,53.85044642857143,81.43136160714286,55.287388392857146
76.47879464285714,56.30580357142857,84.62611607142857,54.93861607142857,81.71037946428571,56.30580357142857
71.54017857142857,55.21763392857143,83.92857142857143,54.296875,80.87332589285714,55.56640625
77.00892857142857,57.449776785714285,85.23995535714286,54.15736607142857,81.72433035714286,54.701450892857146
73.40959821428571,55.496651785714285,83.67745535714286,54.54799107142857,80.14787946428571,55.733816964285715
73.66071428571429,55.580357142857146,84.79352678571429,54.4921875,80.59430803571429,56.821986607142854
71.98660714285714,54.324776785714285,86.30022321428571,55.189732142857146,82.14285714285714,57.07310267857143
75.0,55.636160714285715,86.328125,55.02232142857143,82.32421875,55.31529017857143
70.84263392857143,54.771205357142854,87.44419642857143,54.575892857142854,82.26841517857143,55.775669642857146
80.32924107142857,57.421875,86.30022321428571,56.222098214285715,82.15680803571429,55.70591517857143
82.58928571428571,56.97544642857143,88.53236607142857,54.659598214285715,82.74274553571429,56.026785714285715
80.18973214285714,57.589285714285715,86.96986607142857,55.13392857142857,82.64508928571429,55.733816964285715
74.30245535714286,56.612723214285715,87.33258928571429,54.324776785714285,82.8125,55.343191964285715
72.09821428571429,54.771205357142854,87.55580357142857,54.910714285714285,82.50558035714286,58.203125
80.21763392857143,58.25892857142857,85.96540178571429,54.966517857142854,82.05915178571429,56.54296875
80.63616071428571,58.34263392857143,87.75111607142857,54.715401785714285,83.62165178571429,56.89174107142857
78.85044642857143,56.4453125,87.94642857142857,55.161830357142854,84.13783482142857,55.929129464285715
